entry_date,exit_date,ticker,company_name,asset_type,exchange,entry_price,exit_price,cash_amount,shares,entry_cash,exit_cash,dividend_cash,pnl,trade_return_pct,holding_days,event_yield_real_pct,event_expected_tae_pct,recovery_rate_pct,median_recovery_days,capture_score,capture_cluster,entry_ts,exit_ts,rank_by,capital_after_close,capital_after
2025-08-29,2025-09-02,PRDO,PERDOCEO EDUCATION Corp,Stock,Nasdaq,32.7400016784668,32.810001373291016,0.15,54.98885839596461,1800.3353161808545,1812.432848246699,8.248328759394692,12.097532065844462,0.6719599375247267,4.0,0.4581551383934579,66.89065020544486,100.0,2.5,89.54626707826034,Rapido y rentable,2025-08-29,2025-09-02,capture_score,1812.432848246699,1812.432848246699
2025-08-29,2025-09-04,PTEN,PATTERSON UTI ENERGY INC,Stock,Nasdaq,5.809999942779541,5.829999923706055,0.08,309.8683879366034,1800.3353161808545,1831.3221490642445,24.789471034928276,30.98683288338998,1.7211700845331395,6.0,1.37693633025627,143.5947887267253,100.0,3.5,89.25247349536089,Rapido y rentable,2025-08-29,2025-09-04,capture_score,1831.3221490642445,1831.3221490642445
2025-09-02,2025-09-05,FOXA,Fox Corp,Stock,Nasdaq,61.04999923706055,61.5,0.28,29.687680112966444,1812.432848246699,1834.104877379067,8.312550431630605,21.672029132367925,1.1957424603804157,3.0,0.45864046437207057,167.40376949580576,100.0,1.0,90.02076121087529,Rapido y rentable,2025-09-02,2025-09-05,capture_score,1834.104877379067,1834.104877379067
2025-09-04,2025-09-05,MLI,MUELLER INDUSTRIES INC,Stock,NYSE,48.685001373291016,48.77000045776367,0.25,37.615735799669146,1831.3221490642445,1843.9233861188989,9.403933949917286,12.601237054654348,0.6880950498574615,1.0,0.5135051719175919,187.4293877499211,100.0,1.0,90.02211762073482,Rapido y rentable,2025-09-04,2025-09-05,capture_score,3678.028263497966,3678.028263497966
2025-09-05,2025-09-11,MOV,MOVADO GROUP INC,Stock,NYSE,19.46999931335449,19.90999984741211,0.35,94.45373377530638,1839.014131748983,1913.632631875211,33.05880682135723,74.61850012622813,4.057527282580622,6.0,1.7976374542547346,109.35627846716302,100.0,6.0,88.9086676266722,Rapido y rentable,2025-09-05,2025-09-11,capture_score,3801.8661337956505,3801.8661337956505
2025-09-05,2025-09-11,QFIN,"Qfin Holdings, Inc. American Depositary Shares",Preferred,,28.770000457763672,28.780000686645508,0.76,63.92124096239697,1839.014131748983,1888.2335019204395,48.5801431314217,49.2193701714566,2.6763997797367023,6.0,2.641640555813449,160.69980047865147,100.0,6.0,89.92752313825085,Rapido y rentable,2025-09-05,2025-09-11,capture_score,1888.2335019204395,1888.2335019204395
2025-09-11,2025-09-12,BOTJ,BANK OF THE JAMES FINANCIAL GROUP INC,Stock,Nasdaq,14.850000381469728,15.25,0.1,128.00895744554094,1900.9330668978253,1964.9374967890535,12.800895744554095,64.00442989122826,3.3670007116914693,1.0,0.6734006561022245,245.79123947731196,100.0,1.0,89.96974524499065,Rapido y rentable,2025-09-11,2025-09-12,capture_score,1964.9374967890535,1964.9374967890535
2025-09-11,2025-09-12,RRC,RANGE RESOURCES CORP,Stock,NYSE,35.18000030517578,35.29999923706055,0.09,54.034481250932636,1900.9330668978253,1912.2802502454683,4.863103312583937,11.347183347643067,0.5969270325840976,1.0,0.2558271723117607,93.37691789379267,100.0,1.0,89.94410715216617,Rapido y rentable,2025-09-11,2025-09-12,capture_score,3877.217747034522,3877.217747034522
2025-09-12,2025-09-15,HNNAZ,"Hennessy Advisors, Inc. 4.875% Notes due 2026",Note/Bond,,25.0,25.0,0.3046875,77.54435494069044,1938.608873517261,1962.2356691632526,23.626795645991617,23.626795645991706,1.2187500000000044,3.0,1.21875,148.28125,100.0,3.0,90.102878759295,Rapido y rentable,2025-09-12,2025-09-15,capture_score,1962.2356691632526,1962.2356691632526
2025-09-12,2025-09-18,HWBK,"HAWTHORN BANCSHARES, INC.",Stock,Nasdaq,32.15999984741211,32.59000015258789,0.2,60.28012695010194,1938.608873517261,1976.58537189186,12.056025390020388,37.97649837459903,1.958956182104822,6.0,0.6218905502143336,113.49502541411589,100.0,2.0,89.71605652038446,Rapido y rentable,2025-09-12,2025-09-18,capture_score,1976.58537189186,1976.58537189186
2025-09-15,2025-09-17,STC,STEWART INFORMATION SERVICES CORP,Stock,NYSE,74.4000015258789,74.41000366210938,0.525,26.37413479730533,1962.2356691632526,1976.3458876210414,13.846420768585299,14.110218457788733,0.7190888780350063,2.0,0.705645146818158,73.58870816817934,100.0,3.5,89.24654019634984,Rapido y rentable,2025-09-15,2025-09-17,capture_score,1976.3458876210414,1976.3458876210414
2025-09-17,2025-09-18,ELFY,ALPS Electrification Infrastructure ETF,ETF/Fund,,34.63999938964844,35.018001556396484,0.09963,57.05386612136137,1976.3458876210414,2003.5966493179403,5.684276681671233,27.250761696898962,1.3788457712582454,1.0,0.2876154785088498,104.97964965573017,100.0,1.0,89.48798296167702,Rapido y rentable,2025-09-17,2025-09-18,capture_score,3980.1820212098,3980.1820212098
2025-09-18,2025-09-23,DIN,"Dine Brands Global, Inc.",Stock,NYSE,24.350000381469727,24.489999771118164,0.51,81.72858231736838,1990.0910106049,2043.2145392280215,41.68157698185787,53.1235286231215,2.6694019690573993,5.0,2.0944558193440868,254.82545802019723,100.0,3.0,90.17470970531664,Rapido y rentable,2025-09-18,2025-09-23,capture_score,2043.2145392280215,2043.2145392280215
2025-09-18,2025-09-19,FDIG,Fidelity Crypto Industry and Digital Payments ETF,ETF/Fund,,47.75,47.91999816894531,0.021,41.67729865141152,1990.0910106049,1998.0512983339067,0.875223271679642,7.960287729006723,0.3999961653305064,1.0,0.043979057591623044,16.052356020942412,100.0,1.0,89.86071474790388,Rapido y rentable,2025-09-18,2025-09-19,capture_score,1998.0512983339067,1998.0512983339067
2025-09-19,2025-09-22,PIZ,Invesco Dorsey Wright Developed Markets Momentum ETF,ETF/Fund,,47.5099983215332,47.72999954223633,0.02702,42.05538558035098,1998.0512983339067,2008.4398710171056,1.1363365183810834,10.388572683198845,0.5199352334878213,3.0,0.05687223943292287,6.919455797672282,100.0,3.0,89.50716477316021,Rapido y rentable,2025-09-19,2025-09-22,capture_score,2008.4398710171056,2008.4398710171056
2025-09-22,2025-09-30,ELIL,Direxion Daily LLY Bull 2X ETF,ETF/Fund,,16.5,16.649999618530273,0.09221,121.72362854649124,2008.4398710171056,2037.9225046534718,11.224135788271957,29.482633636366245,1.467937082001652,8.0,0.5588484848484848,50.99492424242424,100.0,4.0,90.43845542935286,Rapido y rentable,2025-09-22,2025-09-30,capture_score,2037.9225046534718,2037.9225046534718
2025-09-23,2025-09-24,QQDN,ProShares UltraShort QQQ Mega,Other Unmatched,,27.606000900268555,27.645999908447266,0.248215,74.01342000275545,2043.2145392280215,2064.5462436660305,18.371241045983943,21.331704438008956,1.0440266564503116,1.0,0.8991342168563985,218.78932610172365,100.0,1.5,90.21886664302588,Rapido y rentable,2025-09-23,2025-09-24,capture_score,2064.5462436660305,2064.5462436660305
2025-09-24,2025-09-26,OPPJ,WisdomTree Japan Opportunities Fund,ETF/Fund,,42.119998931884766,42.22999954223633,0.01,49.015818993840774,2064.5462436660305,2070.4281718621733,0.49015818993840776,5.8819281961427805,0.28490174120286094,2.0,0.023741691010419324,4.3328586094015265,100.0,2.0,89.60481756464588,Rapido y rentable,2025-09-24,2025-09-26,capture_score,2070.4281718621733,2070.4281718621733
2025-09-26,2025-09-29,BBB,CYBER HORNET S&P 500 and Bitcoin 75/25 Strategy ETF,ETF/Fund,,30.34600067138672,30.731000900268555,0.0169981,68.22738173252539,2070.4281718621733,2097.8554653026317,1.1597358574276397,27.42729344045847,1.324716008659695,3.0,0.05601430048087861,20.445219675520693,100.0,1.0,89.47894099040457,Rapido defensivo,2025-09-26,2025-09-29,capture_score,2097.8554653026317,2097.8554653026317
2025-09-29,2025-09-30,FMC,FMC CORP,Stock,NYSE,33.5099983215332,33.630001068115234,0.58,62.603866618357,2097.8554653026317,2141.6783438821367,36.31024263864706,43.82287857950496,2.088936978944027,1.0,1.7308267056142987,210.58391584973972,100.0,3.0,89.93261750016806,Rapido y rentable,2025-09-29,2025-09-30,capture_score,4179.600848535609,4179.600848535609
2025-09-30,2025-10-01,SOGP,Sound Group Inc. American Depositary Shares,Preferred,,18.850000381469727,19.86000061035156,1.0,110.8647417494038,2089.8004242678044,2312.6385805590317,110.8647417494038,222.83815629122728,10.663130971910977,1.0,5.3050396804396796,387.26789667209664,100.0,5.0,93.97371638781809,Rapido y rentable,2025-09-30,2025-10-01,capture_score,2312.6385805590317,2312.6385805590317
2025-09-30,2025-10-03,STT,STATE STREET CORP,Stock,NYSE,116.01000213623048,116.37999725341795,0.84,18.013967638874387,2089.8004242678044,2111.5972371520156,15.131732816654484,21.79681288421125,1.0430093051516207,3.0,0.7240754973985678,132.14377827523862,100.0,2.0,89.84884168121383,Rapido y rentable,2025-09-30,2025-10-03,capture_score,2111.5972371520156,2111.5972371520156
2025-10-01,2025-10-06,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Stock,NYSE,201.2899932861328,201.33999633789065,0.9,11.489088666576816,2312.6385805590317,2323.553249854196,10.340179799919134,10.914669295164458,0.4719574163865271,5.0,0.447116116060799,108.79825490812776,100.0,1.5,89.5484669652266,Rapido y rentable,2025-10-01,2025-10-06,capture_score,2323.553249854196,2323.553249854196
2025-10-03,2025-10-06,WERN,WERNER ENTERPRISES INC,Stock,Nasdaq,27.450000762939453,28.51000022888184,0.14,76.92521597314148,2111.5972371520156,2203.9074552372886,10.769530236239808,92.31021808527294,4.3715826323856595,3.0,0.5100182007609105,62.052214425910776,100.0,3.0,89.33892567657891,Rapido y rentable,2025-10-03,2025-10-06,capture_score,4527.460705091485,4527.460705091485
2025-10-06,2025-10-14,GBCI,"GLACIER BANCORP, INC.",Stock,NYSE,48.470001220703125,49.060001373291016,0.33,46.70374036588282,2263.7303525457423,2306.69780080878,15.412234320741332,42.96744826303757,1.8980815544005631,8.0,0.6808334881143889,124.25211158087598,100.0,2.0,89.72156490311471,Rapido y rentable,2025-10-06,2025-10-14,capture_score,2306.69780080878,2306.69780080878
2025-10-06,2025-10-07,TTC,TORO CO,Stock,NYSE,76.5999984741211,77.08000183105469,0.38,29.552616157173055,2263.7303525457423,2289.1457016470813,11.229994139725761,25.41534910133896,1.1227198094842616,1.0,0.4960835607958674,90.5352498452458,100.0,2.0,89.6241340126689,Rapido y rentable,2025-10-06,2025-10-07,capture_score,2289.1457016470813,2289.1457016470813
2025-10-07,2025-10-27,TIGO,Millicom International Cellular S.A. Common Stock,Other Unmatched,,48.56999969482422,49.459999084472656,2.0,47.13085682582412,2289.1457016470813,2425.353849107321,94.26171365164824,136.20814746023962,5.950173785890318,20.0,4.117768195524874,273.2700711575598,100.0,5.5,90.0233550174005,Rapido y rentable,2025-10-07,2025-10-27,capture_score,2425.353849107321,2425.353849107321
2025-10-14,2025-10-15,PFXNZ,PhenixFIN Corporation  5.25% Notes due 2028,Note/Bond,,23.75,23.75,0.328125,97.12411792879074,2306.69780080878,2338.5666520041646,31.86885119538446,31.86885119538465,1.3815789473684292,1.0,1.381578947368421,504.27631578947364,100.0,1.0,91.0365085847124,Rapido y rentable,2025-10-14,2025-10-15,capture_score,2338.5666520041646,2338.5666520041646
2025-10-15,2025-10-23,AZZ,AZZ INC,Stock,NYSE,99.91999816894533,101.12999725341795,0.2,23.404390460957597,2338.5666520041646,2371.566821126755,4.680878092191519,33.00016912259025,1.411128012721336,8.0,0.20016013177045783,73.0584480962171,100.0,1.0,89.45637330226765,Rapido y rentable,2025-10-15,2025-10-23,capture_score,2371.566821126755,2371.566821126755
2025-10-23,2025-10-24,LKFN,LAKELAND FINANCIAL CORP,Stock,Nasdaq,60.63999938964844,61.84999847412109,0.5,39.10895192936947,2371.566821126755,2438.443093120661,19.554475964684734,66.87627199390636,2.8199193629354613,1.0,0.824538266874311,120.38258696364942,100.0,2.5,89.84532031475203,Rapido y rentable,2025-10-23,2025-10-24,capture_score,2438.443093120661,2438.443093120661
2025-10-24,2025-10-27,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Stock,Nasdaq,14.600000381469728,14.630000114440918,0.135,167.01664584992238,2438.443093120661,2466.0007950876425,22.547247189739522,27.557701966981313,1.1301351278086882,3.0,0.9246575100870652,112.49999706059295,100.0,3.0,89.18832951234971,Rapido y rentable,2025-10-24,2025-10-27,capture_score,4891.354644194964,4891.354644194964
2025-10-27,2026-01-06,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,ETF/Fund,,90.5999984741211,90.62999725341795,0.035,26.994231382863248,2445.677322097482,2447.431914185425,0.9447980984002138,1.7545920879429104,0.07174258321364009,71.0,0.03863134722899292,3.5251104346456037,100.0,4.0,86.08038253961196,Rapido defensivo,2025-10-27,2026-01-06,capture_score,2447.431914185425,2447.431914185425
2025-10-27,2025-11-12,WTIP,WisdomTree Inflation Plus Fund,ETF/Fund,,32.23500061035156,32.380001068115234,0.085,75.87024277307152,2445.677322097482,2463.1275126659293,6.44897063571108,17.450190568447397,0.713511566337035,16.0,0.26368853231137873,24.061578573413314,100.0,4.0,88.50127837229597,Rapido y rentable,2025-10-27,2025-11-12,capture_score,2463.1275126659293,2463.1275126659293
2025-11-12,2025-11-13,MGYR,"Magyar Bancorp, Inc.",Stock,Nasdaq,16.850000381469727,16.850000381469727,0.08,146.17967103280773,2463.1275126659293,2474.821886348554,11.694373682624619,11.6943736826247,0.474777437322661,1.0,0.4747774373226576,115.52917641518,100.0,1.5,89.61644829019394,Rapido y rentable,2025-11-12,2025-11-13,capture_score,2474.821886348554,2474.821886348554
2025-11-13,2025-11-14,CF,"CF Industries Holdings, Inc.",Stock,NYSE,84.33000183105469,85.04000091552734,0.5,29.34687338566138,2474.821886348554,2510.3315762773395,14.67343669283069,35.50968992878552,1.4348382049092778,1.0,0.5929087977511155,216.41171117915712,100.0,1.0,90.25204869832746,Rapido y rentable,2025-11-13,2025-11-14,capture_score,2510.3315762773395,2510.3315762773395
2025-11-14,2025-11-18,SO,SOUTHERN CO,Stock,NYSE,90.69000244140624,90.69000244140624,0.74,27.68035625425455,2510.3315762773395,2530.815039905488,20.483463628148368,20.483463628148456,0.8159664572488117,4.0,0.815966457248808,74.45693922395373,100.0,4.0,89.44879103894766,Rapido y rentable,2025-11-14,2025-11-18,capture_score,2530.815039905488,2530.815039905488
2025-11-18,2025-11-19,GOLD,"Gold.com, Inc.",Stock,NYSE,25.6200008392334,25.71999931335449,0.2,98.78278520701309,2530.815039905488,2560.449724737023,19.75655704140262,29.634684831535196,1.1709541931852074,1.0,0.780640099331021,284.93363625582265,100.0,1.0,90.14444371153924,Rapido y rentable,2025-11-18,2025-11-19,capture_score,2560.449724737023,2560.449724737023
2025-11-19,2025-11-21,LFUS,LITTELFUSE INC /DE,Stock,Nasdaq,239.92999267578125,241.1999969482422,0.75,10.671653410988819,2560.449724737023,2582.006510221443,8.003740058241615,21.556785484419834,0.841914030810891,2.0,0.3125911819675997,114.0957814181739,100.0,1.0,89.68159251690334,Rapido y rentable,2025-11-19,2025-11-21,capture_score,2582.006510221443,2582.006510221443
2025-11-21,2025-11-25,CRI,CARTERS INC,Stock,NYSE,30.25,31.200000762939453,0.25,85.35558711475845,2582.006510221443,2684.433279880298,21.338896778689612,102.42676965885494,3.9669446708742195,4.0,0.8264462809917356,86.18654073199528,100.0,3.5,89.70925559857842,Rapido y rentable,2025-11-21,2025-11-25,capture_score,2684.433279880298,2684.433279880298
2025-11-25,2025-11-28,TMUS,"T-Mobile US, Inc.",Stock,Nasdaq,206.8999938964844,209.00999450683597,1.02,12.974544993091522,2684.433279880298,2725.043613627708,13.234035892953353,40.610333747410095,1.512808459490599,3.0,0.4929917980134516,179.94200627490983,100.0,1.0,89.3249393893175,Rapido y rentable,2025-11-25,2025-11-28,capture_score,2725.043613627708,2725.043613627708
2025-11-28,2025-12-03,MAN,ManpowerGroup Inc.,Stock,NYSE,28.76000022888184,28.770000457763672,0.72,94.75116800907115,2725.043613627708,2794.211987961151,68.22084096653123,69.1683743334429,2.5382483416976456,5.0,2.5034770315368418,182.75382330218946,100.0,5.0,90.04087552455542,Rapido y rentable,2025-11-28,2025-12-03,capture_score,2794.211987961151,2794.211987961151
2025-12-03,2025-12-15,RMBI,"Richmond Mutual Bancorporation, Inc.",Stock,Nasdaq,14.15999984741211,14.260000228881836,0.15,197.33135720844115,2794.211987961151,2843.5449025392004,29.59970358126617,49.33291457804944,1.7655394361845151,12.0,1.0593220453135392,257.76836435962787,100.0,1.5,90.01817399310637,Rapido y rentable,2025-12-03,2025-12-15,capture_score,2843.5449025392004,2843.5449025392004
2025-12-15,2025-12-23,EMXC,iShares MSCI Emerging Markets ex China ETF,ETF/Fund,,71.51000213623047,71.69000244140625,1.335744,39.76429614869947,2843.5449025392004,2903.817407975915,53.11491999484843,60.27250543671471,2.119625590680603,8.0,1.8679121243142107,227.26264179156226,100.0,3.0,89.87302453469168,Rapido y rentable,2025-12-15,2025-12-23,capture_score,2903.817407975915,2903.817407975915
2025-12-23,2025-12-31,QQDN,ProShares UltraShort QQQ Mega,Other Unmatched,,25.43000030517578,25.52300071716309,0.625716,114.18865014267811,2903.817407975915,2985.886664896135,71.44966541267598,82.06925692021969,2.8262540438940844,8.0,2.4605426366143135,598.7320415761496,100.0,1.5,90.21886664302588,Rapido y rentable,2025-12-23,2025-12-31,capture_score,2985.886664896135,2985.886664896135
2025-12-31,2026-01-02,STT,STATE STREET CORP,Stock,NYSE,129.00999450683594,129.07000732421875,0.84,23.144615084360147,2985.886664896135,3006.71711512545,19.441476670862524,20.830450229315375,0.6976303043987093,2.0,0.6511123445986119,118.82800288924668,100.0,2.0,89.84884168121383,Rapido y rentable,2025-12-31,2026-01-02,capture_score,3006.71711512545,3006.71711512545
2026-01-02,2026-01-05,WERN,WERNER ENTERPRISES INC,Stock,Nasdaq,30.61000061035156,32.099998474121094,0.14,98.22662708829387,3006.71711512545,3166.826307444656,13.751727792361143,160.1091923192057,5.325050085815121,3.0,0.4573668644510102,55.64630184153957,100.0,3.0,89.33892567657891,Rapido y rentable,2026-01-02,2026-01-05,capture_score,3166.826307444656,3166.826307444656
2026-01-05,2026-01-08,LSTR,LANDSTAR SYSTEM INC,Stock,Nasdaq,150.6999969482422,152.4499969482422,2.0,21.014109963998873,3166.826307444656,3245.6292198096517,42.028219927997746,78.80291236499579,2.488387575275092,3.0,1.3271400401467153,242.20305732677554,100.0,2.0,89.52745294028212,Rapido y rentable,2026-01-05,2026-01-08,capture_score,3245.6292198096517,3245.6292198096517
2026-01-06,2026-01-08,GAP,GAP INC,Stock,NYSE,27.049999237060547,28.420000076293945,0.165,90.47807701348316,2447.431914185425,2586.3158383333453,14.928882707224721,138.88392414792042,5.674679787533332,2.0,0.6099815329160435,148.42883967623726,100.0,1.5,89.8717496623507,Rapido y rentable,2026-01-06,2026-01-08,capture_score,5831.945058142997,5831.945058142997
2026-01-08,2026-01-09,AAP,ADVANCE AUTO PARTS INC,Stock,NYSE,42.380001068115234,43.84000015258789,0.25,68.80539064604561,2915.9725290714987,3033.6296840830205,17.201347661511402,117.65715501152181,4.034919871106814,1.0,0.5899008817819227,143.54254790026786,100.0,1.5,89.78472629848491,Rapido y rentable,2026-01-08,2026-01-09,capture_score,3033.6296840830205,3033.6296840830205
2026-01-08,2026-01-12,BRC,BRADY CORP,Stock,NYSE,82.31999969482422,82.6500015258789,0.245,35.4224069470549,2915.9725290714987,2936.3404779264197,8.67848970202845,20.367948854920996,0.6984959100902963,4.0,0.2976190487223776,108.63095278366782,100.0,1.0,89.30828369158661,Rapido y rentable,2026-01-08,2026-01-12,capture_score,2936.3404779264197,2936.3404779264197
2026-01-09,2026-01-12,GROW,U S GLOBAL INVESTORS INC,Stock,Nasdaq,2.450000047683716,2.4600000381469727,0.008,1238.2161734858255,3033.6296840830205,3055.917563397216,9.905729387886604,22.28787931419538,0.7346934739970534,3.0,0.32653060588971733,39.72789038324894,100.0,3.0,89.20160322515557,Rapido y rentable,2026-01-09,2026-01-12,capture_score,5992.258041323636,5992.258041323636
2026-01-12,2026-01-13,CVGW,CALAVO GROWERS INC,Stock,Nasdaq,22.18000030517578,22.200000762939453,0.2,135.08246075013176,2996.129020661818,3025.84722386269,27.01649215002635,29.718203200872267,0.991886630913771,1.0,0.9017132427781316,164.562666807009,100.0,2.0,89.89085142018419,Rapido y rentable,2026-01-12,2026-01-13,capture_score,3025.84722386269,3025.84722386269
2026-01-12,2026-01-15,OZK,Bank OZK Common Stock,Other Unmatched,,47.97999954223633,48.5099983215332,0.46,62.44537409852108,2996.129020661818,3057.94986479209,28.724872085319696,61.820844130272235,2.063357208716485,3.0,0.9587328144825564,116.64582576204437,100.0,3.0,89.884676817745,Rapido y rentable,2026-01-12,2026-01-15,capture_score,3057.94986479209,3057.94986479209
2026-01-13,2026-01-14,MSM,MSC INDUSTRIAL DIRECT CO INC,Stock,NYSE,84.18000030517578,84.66999816894531,0.87,35.944965703173644,3025.84722386269,3074.7323004322757,31.27212016176107,48.885076569585635,1.6155831062475343,1.0,1.0334996398740905,377.22736855404304,100.0,1.0,90.36498029321152,Rapido y rentable,2026-01-13,2026-01-14,capture_score,3074.7323004322757,3074.7323004322757
2026-01-14,2026-01-15,CMTV,COMMUNITY BANCORP /VT,Stock,Nasdaq,28.0,28.0,0.25,109.81186787258127,3074.7323004322757,3102.185267400421,27.45296696814532,27.45296696814512,0.8928571428571364,1.0,0.8928571428571428,108.63095238095237,100.0,3.0,89.68466356835687,Rapido y rentable,2026-01-14,2026-01-15,capture_score,6160.13513219251,6160.13513219251
2026-01-15,2026-01-20,IMMR,IMMERSION CORP,Stock,Nasdaq,6.559999942779541,6.579999923706055,0.075,469.52249892721767,3080.067566096255,3124.6721945389095,35.214187419541325,44.6046284426543,1.4481704535847952,5.0,1.1432926928993494,119.22909511664643,100.0,3.5,89.90469977453202,Rapido y rentable,2026-01-15,2026-01-20,capture_score,3124.6721945389095,3124.6721945389095
2026-01-15,2026-01-16,WSM,WILLIAMS SONOMA INC,Stock,NYSE,210.0,211.50999450683597,0.66,14.666988409982167,3080.067566096255,3111.8948503777433,9.680212350588231,31.82728428148812,1.0333307175409374,1.0,0.3142857142857143,114.71428571428571,100.0,1.0,89.88574798230056,Rapido y rentable,2026-01-15,2026-01-16,capture_score,3111.8948503777433,3111.8948503777433
2026-01-16,2026-02-04,DELL,Dell Technologies Inc.,Stock,NYSE,120.52999877929688,122.04000091552734,0.525,25.818425967762188,3111.8948503777433,3164.4354023762476,13.554673633075149,52.54055199850427,1.688378127304865,19.0,0.43557620950559395,158.9853164695418,100.0,1.0,89.04309499600672,Rapido y rentable,2026-01-16,2026-02-04,capture_score,3164.4354023762476,3164.4354023762476
2026-01-20,2026-01-22,CL,COLGATE PALMOLIVE CO,Stock,NYSE,85.44000244140625,85.80999755859375,0.52,36.571536812417264,3124.6721945389095,3157.2206837300037,19.017199142456978,32.54848919109418,1.0416609219994413,2.0,0.6086142148188841,63.46976811682648,100.0,3.5,88.74221192202022,Rapido y rentable,2026-01-20,2026-01-22,capture_score,3157.2206837300037,3157.2206837300037
2026-01-22,2026-01-26,LKFN,LAKELAND FINANCIAL CORP,Stock,Nasdaq,60.84999847412109,61.29999923706055,0.52,51.885304238302304,3157.2206837300037,3207.5494684265027,26.9803582039172,50.32878469649904,1.5940851064310022,4.0,0.8545604158415073,124.76582071286006,100.0,2.5,89.84532031475203,Rapido y rentable,2026-01-22,2026-01-26,capture_score,3207.5494684265027,3207.5494684265027
2026-01-26,2026-01-30,CAG,CONAGRA BRANDS INC.,Stock,NYSE,18.09000015258789,18.51000022888184,0.35,177.3106379972939,3207.5494684265027,3344.078673212148,62.05872329905286,136.5292047856451,4.256495687114717,4.0,1.9347705751673543,201.7689314103098,100.0,3.5,90.05724593375281,Rapido y rentable,2026-01-26,2026-01-30,capture_score,3344.078673212148,3344.078673212148
2026-01-30,2026-02-02,OCFC,OCEANFIRST FINANCIAL CORP,Stock,Nasdaq,18.75,19.01000022888184,0.2,178.35086257131454,3344.078673212148,3426.120110816226,35.67017251426291,82.04143760407806,2.453334554036473,3.0,1.0666666666666669,86.51851851851853,100.0,4.5,89.4108400232602,Rapido y rentable,2026-01-30,2026-02-02,capture_score,3426.120110816226,3426.120110816226
2026-02-02,2026-02-03,BANR,BANNER CORP,Stock,Nasdaq,63.09000015258789,63.47999954223633,0.5,54.30527979917416,3426.120110816226,3474.451776692178,27.15263989958708,48.33166587595224,1.410682180212237,1.0,0.7925186222709028,289.2692971288795,100.0,1.0,90.2861934050146,Rapido y rentable,2026-02-02,2026-02-03,capture_score,3474.451776692178,3474.451776692178
2026-02-03,2026-02-04,PEBK,PEOPLES BANCORP OF NORTH CAROLINA INC,Stock,Nasdaq,36.97999954223633,37.150001525878906,0.17,93.95488966201496,3474.451776692178,3506.3966255501828,15.972331242542545,31.94484885800466,0.9194212759636422,1.0,0.4597079559339536,111.86226927726204,100.0,1.5,89.97737564169208,Rapido y rentable,2026-02-03,2026-02-04,capture_score,6670.83202792643,6670.83202792643
2026-02-04,2026-02-06,NBBK,"NB Bancorp, Inc.",Stock,Nasdaq,22.32999992370605,22.3700008392334,0.07,149.3692801325207,3335.416013963215,3351.846771529453,10.455849609276449,16.430757566237844,0.4926149391096331,2.0,0.31347962489550374,76.2800420579059,100.0,1.5,89.58422239917161,Rapido y rentable,2026-02-04,2026-02-06,capture_score,3351.846771529453,3351.846771529453
2026-02-04,2026-02-05,WTFC,WINTRUST FINANCIAL CORP,Stock,Nasdaq,157.82000732421875,157.97000122070312,0.55,21.134304011981683,3335.416013963215,3350.2098977780474,11.623867206589926,14.793883814832498,0.44353938917664665,1.0,0.34849827301687,84.80124643410504,100.0,1.5,89.61670320771339,Rapido y rentable,2026-02-04,2026-02-05,capture_score,3350.2098977780474,3350.2098977780474
2026-02-05,2026-02-09,SUNC,SunocoCorp LLC,Stock,NYSE,54.09999847412109,54.11000061035156,0.932,61.926247546580456,3350.2098977780474,3408.544555255663,57.71526271341299,58.334657477615565,1.7412239608122684,4.0,1.7227357232659173,139.73300866490217,100.0,4.5,90.14698601563282,Rapido y rentable,2026-02-05,2026-02-09,capture_score,3408.544555255663,3408.544555255663
2026-02-06,2026-02-10,WTRG,"Essential Utilities, Inc.",Stock,NYSE,37.41999816894531,37.65999984741211,0.343,89.5736754554717,3351.846771529453,3404.0683746664326,30.723770681226796,52.221603136979866,1.5579949411933014,4.0,0.916622172057331,111.52236426697527,100.0,3.0,89.66569280970127,Rapido y rentable,2026-02-06,2026-02-10,capture_score,3404.0683746664326,3404.0683746664326
2026-02-09,2026-02-11,JVA,COFFEE HOLDING CO INC,Stock,Nasdaq,3.0799999237060547,3.190000057220459,0.08,1106.6703375610095,3408.544555255663,3618.812067148686,88.53362700488077,210.26751189302286,6.168835656521187,2.0,2.597402661742239,474.0259857679586,100.0,2.0,91.99740266174224,Rapido y rentable,2026-02-09,2026-02-11,capture_score,3618.812067148686,3618.812067148686
2026-02-10,2026-02-11,SIMO,Silicon Motion Technology Corporation American Depositary Shares,Preferred,,131.32000732421875,139.94000244140625,0.5,25.92193256783832,3404.0683746664326,3640.476273113182,12.96096628391916,236.4078984467492,6.94486339364188,1.0,0.380749293415389,92.64899473107798,100.0,1.5,89.87106214222854,Rapido y rentable,2026-02-10,2026-02-11,capture_score,7259.288340261868,7259.288340261868
